,datetime,close,open,high,low,KL,% change
368,2019-12-02,959.31,971.42,972.91,958.3,211000.0,-1.18
369,2019-11-29,970.75,971.1,972.89,968.03,167270.0,0.04
370,2019-11-28,970.39,977.66,979.17,967.68,191260.0,-0.8
371,2019-11-27,978.17,978.98,982.76,978.17,197960.0,0.14
372,2019-11-26,976.79,976.35,981.96,976.35,192500.0,0.05
373,2019-11-25,976.35,977.85,979.6,971.24,189320.0,-0.15
374,2019-11-22,977.78,992.73,993.7,971.03,230360.0,-1.02
375,2019-11-21,987.89,999.37,999.63,987.89,215010.0,-1.27
376,2019-11-20,1000.56,1009.21,1009.21,1000.56,210310.0,-0.77
377,2019-11-19,1008.35,1002.89,1008.35,1001.35,232360.0,0.54
378,2019-11-18,1002.91,1010.03,1012.09,1002.63,184310.0,-0.7
379,2019-11-15,1010.03,1012.93,1015.16,1005.1,212330.0,-0.22
380,2019-11-14,1012.3,1013.85,1016.71,1010.6,209400.0,-0.05
381,2019-11-13,1012.77,1019.07,1020.09,1010.8,286970.0,-0.55
382,2019-11-12,1018.33,1016.97,1021.84,1015.97,223160.0,0.16
383,2019-11-11,1016.75,1023.32,1024.77,1016.35,210430.0,-0.56
384,2019-11-08,1022.49,1026.98,1027.39,1021.11,181370.0,-0.15
385,2019-11-07,1024.03,1023.49,1028.45,1022.61,193390.0,-0.09
386,2019-11-06,1024.91,1023.43,1028.97,1023.42,225000.0,0.06
387,2019-11-05,1024.34,1022.77,1026.53,1021.63,199370.0,0.19
388,2019-11-04,1022.43,1019.0,1023.92,1015.86,232790.0,0.67
389,2019-11-01,1015.59,998.82,1015.88,998.82,241340.0,1.6800000000000002
390,2019-10-31,998.82,1000.89,1004.4,998.58,218980.0,-0.21
391,2019-10-30,1000.89,996.83,1003.4,994.86,181190.0,0.5
392,2019-10-29,995.87,997.77,999.88,995.87,249480.0,-0.06
393,2019-10-28,996.48,998.27,999.94,996.48,183760.0,-0.01
394,2019-10-25,996.57,993.91,996.67,992.91,173490.0,0.3
395,2019-10-24,993.6,988.85,993.6,987.65,160030.0,0.59
396,2019-10-23,987.79,987.04,989.61,985.52,179020.0,0.06
397,2019-10-22,987.19,983.52,987.59,983.52,231650.0,0.37
398,2019-10-21,983.56,988.18,988.82,983.56,200330.0,-0.57
399,2019-10-18,989.2,992.0,993.03,988.41,174420.0,-0.06
400,2019-10-17,989.82,995.04,995.81,989.82,191550.0,-0.47
401,2019-10-16,994.46,995.75,997.41,993.42,188130.0,0.14
402,2019-10-15,993.05,993.55,994.75,990.74,179970.0,-0.05
403,2019-10-14,993.57,994.61,997.25,992.5,193980.0,0.17
404,2019-10-11,991.84,988.57,991.84,987.62,168610.0,0.45
405,2019-10-10,987.38,988.81,990.89,986.93,182980.0,-0.05
406,2019-10-09,987.83,987.82,992.0,986.74,182540.0,-0.04
407,2019-10-08,988.22,983.62,988.51,981.89,178380.0,0.52
408,2019-10-07,983.09,989.45,990.34,983.09,178900.0,-0.46
409,2019-10-04,987.59,993.69,994.81,987.59,205010.0,-0.21
410,2019-10-03,989.67,985.65,992.45,983.35,140120.0,-0.15
411,2019-10-02,991.19,999.18,1000.93,989.63,178780.0,-0.84
412,2019-10-01,999.59,997.87,999.72,996.2,210250.0,0.3
413,2019-09-30,996.56,999.92,1004.17,996.51,176220.0,-0.13
414,2019-09-27,997.84,992.26,998.34,991.5,180740.0,0.72
415,2019-09-26,990.75,988.7,991.66,986.35,152560.0,0.35
416,2019-09-25,987.3,985.96,989.18,983.06,171570.0,-0.08
417,2019-09-24,988.13,986.33,991.36,984.94,165040.0,0.24
418,2019-09-23,985.75,991.75,993.98,985.75,207510.0,-0.47
419,2019-09-20,990.36,997.6,998.56,990.36,203600.0,-0.68
420,2019-09-19,997.1,995.49,997.2,990.55,186920.0,0.2
421,2019-09-18,995.15,995.75,998.4,993.94,191040.0,-0.16
422,2019-09-17,996.74,990.06,996.74,986.96,231440.0,0.7
423,2019-09-16,989.86,987.07,992.6,986.72,187150.0,0.27
424,2019-09-13,987.22,976.07,987.22,975.95,189230.0,1.1400000000000001
425,2019-09-12,976.07,972.39,976.07,972.31,141320.0,0.7
426,2019-09-11,969.31,969.59,973.13,967.14,154510.0,-0.1
427,2019-09-10,970.26,974.62,977.44,968.36,161450.0,-0.4
428,2019-09-09,974.12,974.53,975.03,972.47,155330.0,0.0
429,2019-09-06,974.08,977.83,978.73,973.87,161160.0,-0.28
430,2019-09-05,976.79,979.83,981.67,976.79,159540.0,-0.09
431,2019-09-04,977.63,977.97,979.91,973.37,157390.0,-0.18
432,2019-09-03,979.36,984.79,985.21,978.62,186480.0,-0.48
433,2019-08-30,984.06,980.25,984.87,980.25,143160.0,0.56
434,2019-08-29,978.59,978.17,978.78,973.34,138390.0,0.14
435,2019-08-28,977.26,977.1,981.35,977.1,147210.0,0.05
436,2019-08-27,976.79,986.33,988.49,976.79,199810.0,-0.62
